Date,Project_ID,Project_Name,Planned_Progress,Actual_Progress,Progress_Variance
2026-08-01,JED-PROJ-049,Northern Jeddah Al Hamra Urban Gateway Upgrade,36.78,47.15,10.37
2026-09-01,JED-PROJ-049,Northern Jeddah Al Hamra Urban Gateway Upgrade,40.12,46.34,6.22
2022-10-12,JED-PROJ-050,Southern Jeddah Al Rowais Neighborhood Renewal,0.0,0.0,0.0
2022-11-01,JED-PROJ-050,Southern Jeddah Al Rowais Neighborhood Renewal,2.17,2.52,0.35
2022-12-01,JED-PROJ-050,Southern Jeddah Al Rowais Neighborhood Renewal,4.35,2.73,-1.62
2023-01-01,JED-PROJ-050,Southern Jeddah Al Rowais Neighborhood Renewal,6.52,6.51,-0.01
2023-02-01,JED-PROJ-050,Southern Jeddah Al Rowais Neighborhood Renewal,8.7,9.04,0.34
2023-03-01,JED-PROJ-050,Southern Jeddah Al Rowais Neighborhood Renewal,10.87,10.27,-0.6
2023-04-01,JED-PROJ-050,Southern Jeddah Al Rowais Neighborhood Renewal,13.04,14.02,0.98
2023-05-01,JED-PROJ-050,Southern Jeddah Al Rowais Neighborhood Renewal,15.22,14.02,-1.2
2023-06-01,JED-PROJ-050,Southern Jeddah Al Rowais Neighborhood Renewal,17.39,15.86,-1.53
2023-07-01,JED-PROJ-050,Southern Jeddah Al Rowais Neighborhood Renewal,19.57,20.39,0.82
2023-08-01,JED-PROJ-050,Southern Jeddah Al Rowais Neighborhood Renewal,21.74,21.72,-0.02
2023-09-01,JED-PROJ-050,Southern Jeddah Al Rowais Neighborhood Renewal,23.91,24.59,0.68
2023-10-01,JED-PROJ-050,Southern Jeddah Al Rowais Neighborhood Renewal,26.09,25.85,-0.24
2023-11-01,JED-PROJ-050,Southern Jeddah Al Rowais Neighborhood Renewal,28.26,27.35,-0.91
2023-12-01,JED-PROJ-050,Southern Jeddah Al Rowais Neighborhood Renewal,30.43,31.58,1.15
2024-01-01,JED-PROJ-050,Southern Jeddah Al Rowais Neighborhood Renewal,32.61,33.69,1.08
2024-02-01,JED-PROJ-050,Southern Jeddah Al Rowais Neighborhood Renewal,34.78,35.48,0.7
2024-03-01,JED-PROJ-050,Southern Jeddah Al Rowais Neighborhood Renewal,36.96,36.14,-0.82
2024-04-01,JED-PROJ-050,Southern Jeddah Al Rowais Neighborhood Renewal,39.13,39.46,0.33
2024-05-01,JED-PROJ-050,Southern Jeddah Al Rowais Neighborhood Renewal,41.3,40.8,-0.5
2024-06-01,JED-PROJ-050,Southern Jeddah Al Rowais Neighborhood Renewal,43.48,42.01,-1.47
2024-07-01,JED-PROJ-050,Southern Jeddah Al Rowais Neighborhood Renewal,45.65,47.15,1.5
2024-08-01,JED-PROJ-050,Southern Jeddah Al Rowais Neighborhood Renewal,47.83,47.15,-0.68
2024-09-01,JED-PROJ-050,Southern Jeddah Al Rowais Neighborhood Renewal,50.0,51.62,1.62
2024-10-01,JED-PROJ-050,Southern Jeddah Al Rowais Neighborhood Renewal,52.17,51.98,-0.19
2024-11-01,JED-PROJ-050,Southern Jeddah Al Rowais Neighborhood Renewal,54.35,53.21,-1.14
2024-12-01,JED-PROJ-050,Southern Jeddah Al Rowais Neighborhood Renewal,56.52,56.67,0.15
2025-01-01,JED-PROJ-050,Southern Jeddah Al Rowais Neighborhood Renewal,58.7,60.04,1.34
2025-02-01,JED-PROJ-050,Southern Jeddah Al Rowais Neighborhood Renewal,60.87,61.71,0.84
2025-03-01,JED-PROJ-050,Southern Jeddah Al Rowais Neighborhood Renewal,63.04,64.15,1.11
2025-04-01,JED-PROJ-050,Southern Jeddah Al Rowais Neighborhood Renewal,65.22,65.79,0.57
2025-05-01,JED-PROJ-050,Southern Jeddah Al Rowais Neighborhood Renewal,67.39,68.08,0.69
2025-06-01,JED-PROJ-050,Southern Jeddah Al Rowais Neighborhood Renewal,69.57,70.82,1.25
2025-07-01,JED-PROJ-050,Southern Jeddah Al Rowais Neighborhood Renewal,71.74,70.84,-0.9
2025-08-01,JED-PROJ-050,Southern Jeddah Al Rowais Neighborhood Renewal,73.91,73.87,-0.04
2025-09-01,JED-PROJ-050,Southern Jeddah Al Rowais Neighborhood Renewal,76.09,75.08,-1.01
2025-10-01,JED-PROJ-050,Southern Jeddah Al Rowais Neighborhood Renewal,78.26,80.02,1.76
2025-11-01,JED-PROJ-050,Southern Jeddah Al Rowais Neighborhood Renewal,80.43,82.03,1.6
2025-12-01,JED-PROJ-050,Southern Jeddah Al Rowais Neighborhood Renewal,82.61,82.03,-0.58
2026-01-01,JED-PROJ-050,Southern Jeddah Al Rowais Neighborhood Renewal,84.78,85.52,0.74
2026-02-01,JED-PROJ-050,Southern Jeddah Al Rowais Neighborhood Renewal,86.96,88.49,1.53
2026-03-01,JED-PROJ-050,Southern Jeddah Al Rowais Neighborhood Renewal,89.13,88.49,-0.64
2026-04-01,JED-PROJ-050,Southern Jeddah Al Rowais Neighborhood Renewal,91.3,91.55,0.25
2026-05-01,JED-PROJ-050,Southern Jeddah Al Rowais Neighborhood Renewal,93.48,94.97,1.49
2026-06-01,JED-PROJ-050,Southern Jeddah Al Rowais Neighborhood Renewal,95.65,94.97,-0.68
2026-07-01,JED-PROJ-050,Southern Jeddah Al Rowais Neighborhood Renewal,97.83,98.54,0.71
2026-08-01,JED-PROJ-050,Southern Jeddah Al Rowais Neighborhood Renewal,100.0,100.0,0.0
2025-04-13,JED-PROJ-051,Eastern Jeddah Al Zahra Public Realm Improvement,0.0,1.53,1.53
2025-05-01,JED-PROJ-051,Eastern Jeddah Al Zahra Public Realm Improvement,3.77,5.51,1.74
2025-06-01,JED-PROJ-051,Eastern Jeddah Al Zahra Public Realm Improvement,7.54,9.23,1.69
2025-07-01,JED-PROJ-051,Eastern Jeddah Al Zahra Public Realm Improvement,11.3,11.36,0.06
2025-08-01,JED-PROJ-051,Eastern Jeddah Al Zahra Public Realm Improvement,15.07,16.57,1.5
2025-09-01,JED-PROJ-051,Eastern Jeddah Al Zahra Public Realm Improvement,18.84,20.32,1.48
2025-10-01,JED-PROJ-051,Eastern Jeddah Al Zahra Public Realm Improvement,22.61,22.25,-0.36
2025-11-01,JED-PROJ-051,Eastern Jeddah Al Zahra Public Realm Improvement,26.38,27.9,1.52
2025-12-01,JED-PROJ-051,Eastern Jeddah Al Zahra Public Realm Improvement,30.15,28.86,-1.29
2026-01-01,JED-PROJ-051,Eastern Jeddah Al Zahra Public Realm Improvement,33.91,34.69,0.78
2026-02-01,JED-PROJ-051,Eastern Jeddah Al Zahra Public Realm Improvement,37.68,37.19,-0.49
2026-03-01,JED-PROJ-051,Eastern Jeddah Al Zahra Public Realm Improvement,41.45,40.62,-0.83
2026-04-01,JED-PROJ-051,Eastern Jeddah Al Zahra Public Realm Improvement,45.22,44.27,-0.95
2026-05-01,JED-PROJ-051,Eastern Jeddah Al Zahra Public Realm Improvement,48.99,50.32,1.33
2026-06-01,JED-PROJ-051,Eastern Jeddah Al Zahra Public Realm Improvement,52.76,52.85,0.09
2026-07-01,JED-PROJ-051,Eastern Jeddah Al Zahra Public Realm Improvement,56.52,58.06,1.54
2026-08-01,JED-PROJ-051,Eastern Jeddah Al Zahra Public Realm Improvement,60.29,59.5,-0.79
2026-09-01,JED-PROJ-051,Eastern Jeddah Al Zahra Public Realm Improvement,64.06,64.47,0.41
2025-06-05,JED-PROJ-052,Western Jeddah Al Rawabi Urban Regeneration,0.0,0.14,0.14
2025-07-01,JED-PROJ-052,Western Jeddah Al Rawabi Urban Regeneration,4.77,5.65,0.88
2025-08-01,JED-PROJ-052,Western Jeddah Al Rawabi Urban Regeneration,9.54,8.55,-0.99
2025-09-01,JED-PROJ-052,Western Jeddah Al Rawabi Urban Regeneration,14.31,14.26,-0.05
2025-10-01,JED-PROJ-052,Western Jeddah Al Rawabi Urban Regeneration,19.08,19.79,0.71
2025-11-01,JED-PROJ-052,Western Jeddah Al Rawabi Urban Regeneration,23.85,23.42,-0.43
2025-12-01,JED-PROJ-052,Western Jeddah Al Rawabi Urban Regeneration,28.62,26.65,-1.97
2026-01-01,JED-PROJ-052,Western Jeddah Al Rawabi Urban Regeneration,33.39,30.5,-2.89
2026-02-01,JED-PROJ-052,Western Jeddah Al Rawabi Urban Regeneration,38.15,38.14,-0.01
2026-03-01,JED-PROJ-052,Western Jeddah Al Rawabi Urban Regeneration,42.92,39.69,-3.23
2026-04-01,JED-PROJ-052,Western Jeddah Al Rawabi Urban Regeneration,47.69,47.36,-0.33
2026-05-01,JED-PROJ-052,Western Jeddah Al Rawabi Urban Regeneration,52.46,50.72,-1.74
2026-06-01,JED-PROJ-052,Western Jeddah Al Rawabi Urban Regeneration,57.23,56.8,-0.43
2026-07-01,JED-PROJ-052,Western Jeddah Al Rawabi Urban Regeneration,62.0,60.89,-1.11
2026-08-01,JED-PROJ-052,Western Jeddah Al Rawabi Urban Regeneration,66.77,66.21,-0.56
2026-09-01,JED-PROJ-052,Western Jeddah Al Rawabi Urban Regeneration,71.54,70.28,-1.26
2023-08-27,JED-PROJ-053,Central Jeddah Al Baghdadiyah District Revitalization,0.0,0.96,0.96
2023-09-01,JED-PROJ-053,Central Jeddah Al Baghdadiyah District Revitalization,3.12,2.77,-0.35
2023-10-01,JED-PROJ-053,Central Jeddah Al Baghdadiyah District Revitalization,6.25,6.18,-0.07
2023-11-01,JED-PROJ-053,Central Jeddah Al Baghdadiyah District Revitalization,9.38,9.83,0.45
2023-12-01,JED-PROJ-053,Central Jeddah Al Baghdadiyah District Revitalization,12.5,13.85,1.35
2024-01-01,JED-PROJ-053,Central Jeddah Al Baghdadiyah District Revitalization,15.62,17.37,1.75
2024-02-01,JED-PROJ-053,Central Jeddah Al Baghdadiyah District Revitalization,18.75,19.72,0.97
2024-03-01,JED-PROJ-053,Central Jeddah Al Baghdadiyah District Revitalization,21.88,21.58,-0.3
2024-04-01,JED-PROJ-053,Central Jeddah Al Baghdadiyah District Revitalization,25.0,24.72,-0.28
2024-05-01,JED-PROJ-053,Central Jeddah Al Baghdadiyah District Revitalization,28.12,28.98,0.86
2024-06-01,JED-PROJ-053,Central Jeddah Al Baghdadiyah District Revitalization,31.25,30.31,-0.94
2024-07-01,JED-PROJ-053,Central Jeddah Al Baghdadiyah District Revitalization,34.38,32.97,-1.41
2024-08-01,JED-PROJ-053,Central Jeddah Al Baghdadiyah District Revitalization,37.5,36.98,-0.52
2024-09-01,JED-PROJ-053,Central Jeddah Al Baghdadiyah District Revitalization,40.62,39.86,-0.76
2024-10-01,JED-PROJ-053,Central Jeddah Al Baghdadiyah District Revitalization,43.75,43.02,-0.73
2024-11-01,JED-PROJ-053,Central Jeddah Al Baghdadiyah District Revitalization,46.88,45.92,-0.96
2024-12-01,JED-PROJ-053,Central Jeddah Al Baghdadiyah District Revitalization,50.0,48.35,-1.65
2025-01-01,JED-PROJ-053,Central Jeddah Al Baghdadiyah District Revitalization,53.12,51.39,-1.73
2025-02-01,JED-PROJ-053,Central Jeddah Al Baghdadiyah District Revitalization,56.25,58.01,1.76
2025-03-01,JED-PROJ-053,Central Jeddah Al Baghdadiyah District Revitalization,59.38,59.11,-0.27
2025-04-01,JED-PROJ-053,Central Jeddah Al Baghdadiyah District Revitalization,62.5,62.08,-0.42
2025-05-01,JED-PROJ-053,Central Jeddah Al Baghdadiyah District Revitalization,65.62,66.27,0.65
2025-06-01,JED-PROJ-053,Central Jeddah Al Baghdadiyah District Revitalization,68.75,67.74,-1.01
2025-07-01,JED-PROJ-053,Central Jeddah Al Baghdadiyah District Revitalization,71.88,73.49,1.61
2025-08-01,JED-PROJ-053,Central Jeddah Al Baghdadiyah District Revitalization,75.0,76.03,1.03
2025-09-01,JED-PROJ-053,Central Jeddah Al Baghdadiyah District Revitalization,78.12,76.65,-1.47
2025-10-01,JED-PROJ-053,Central Jeddah Al Baghdadiyah District Revitalization,81.25,80.95,-0.3
2025-11-01,JED-PROJ-053,Central Jeddah Al Baghdadiyah District Revitalization,84.38,85.74,1.36
2025-12-01,JED-PROJ-053,Central Jeddah Al Baghdadiyah District Revitalization,87.5,89.1,1.6
2026-01-01,JED-PROJ-053,Central Jeddah Al Baghdadiyah District Revitalization,90.62,90.51,-0.11
2026-02-01,JED-PROJ-053,Central Jeddah Al Baghdadiyah District Revitalization,93.75,94.16,0.41
2026-03-01,JED-PROJ-053,Central Jeddah Al Baghdadiyah District Revitalization,96.88,95.68,-1.2
2026-04-01,JED-PROJ-053,Central Jeddah Al Baghdadiyah District Revitalization,100.0,100.0,0.0
2026-01-01,JED-PROJ-054,Corniche Al Muhammadiyah Public Realm Improvement,0.0,0.0,0.0
2026-02-01,JED-PROJ-054,Corniche Al Muhammadiyah Public Realm Improvement,5.49,6.49,1.0
2026-03-01,JED-PROJ-054,Corniche Al Muhammadiyah Public Realm Improvement,10.98,10.34,-0.64
2026-04-01,JED-PROJ-054,Corniche Al Muhammadiyah Public Realm Improvement,16.47,15.08,-1.39
2026-05-01,JED-PROJ-054,Corniche Al Muhammadiyah Public Realm Improvement,21.96,19.64,-2.32
2026-06-01,JED-PROJ-054,Corniche Al Muhammadiyah Public Realm Improvement,27.44,23.52,-3.92
2026-07-01,JED-PROJ-054,Corniche Al Muhammadiyah Public Realm Improvement,32.93,28.23,-4.7
2026-08-01,JED-PROJ-054,Corniche Al Muhammadiyah Public Realm Improvement,38.42,33.29,-5.13
2026-09-01,JED-PROJ-054,Corniche Al Muhammadiyah Public Realm Improvement,43.91,41.55,-2.36
2026-05-28,JED-PROJ-055,Airport District Al Shati Boulevard Development,0.0,1.01,1.01
2026-06-01,JED-PROJ-055,Airport District Al Shati Boulevard Development,2.27,4.57,2.3
2026-07-01,JED-PROJ-055,Airport District Al Shati Boulevard Development,4.54,8.63,4.09
2026-08-01,JED-PROJ-055,Airport District Al Shati Boulevard Development,6.81,17.02,10.21
2026-09-01,JED-PROJ-055,Airport District Al Shati Boulevard Development,9.08,14.76,5.68
2022-06-07,JED-PROJ-056,Obhur Al Aziziyah Public Realm Improvement,0.0,1.54,1.54
2022-07-01,JED-PROJ-056,Obhur Al Aziziyah Public Realm Improvement,2.22,4.0,1.78
2022-08-01,JED-PROJ-056,Obhur Al Aziziyah Public Realm Improvement,4.44,4.0,-0.44
2022-09-01,JED-PROJ-056,Obhur Al Aziziyah Public Realm Improvement,6.67,6.29,-0.38
2022-10-01,JED-PROJ-056,Obhur Al Aziziyah Public Realm Improvement,8.89,9.82,0.93
2022-11-01,JED-PROJ-056,Obhur Al Aziziyah Public Realm Improvement,11.11,11.82,0.71
2022-12-01,JED-PROJ-056,Obhur Al Aziziyah Public Realm Improvement,13.33,12.09,-1.24
2023-01-01,JED-PROJ-056,Obhur Al Aziziyah Public Realm Improvement,15.56,16.69,1.13
2023-02-01,JED-PROJ-056,Obhur Al Aziziyah Public Realm Improvement,17.78,16.79,-0.99
2023-03-01,JED-PROJ-056,Obhur Al Aziziyah Public Realm Improvement,20.0,19.01,-0.99
2023-04-01,JED-PROJ-056,Obhur Al Aziziyah Public Realm Improvement,22.22,22.36,0.14
2023-05-01,JED-PROJ-056,Obhur Al Aziziyah Public Realm Improvement,24.44,24.78,0.34
2023-06-01,JED-PROJ-056,Obhur Al Aziziyah Public Realm Improvement,26.67,26.95,0.28
2023-07-01,JED-PROJ-056,Obhur Al Aziziyah Public Realm Improvement,28.89,27.42,-1.47
2023-08-01,JED-PROJ-056,Obhur Al Aziziyah Public Realm Improvement,31.11,32.47,1.36
2023-09-01,JED-PROJ-056,Obhur Al Aziziyah Public Realm Improvement,33.33,32.49,-0.84
2023-10-01,JED-PROJ-056,Obhur Al Aziziyah Public Realm Improvement,35.56,34.22,-1.34
2023-11-01,JED-PROJ-056,Obhur Al Aziziyah Public Realm Improvement,37.78,39.18,1.4
2023-12-01,JED-PROJ-056,Obhur Al Aziziyah Public Realm Improvement,40.0,41.64,1.64
2024-01-01,JED-PROJ-056,Obhur Al Aziziyah Public Realm Improvement,42.22,43.53,1.31
2024-02-01,JED-PROJ-056,Obhur Al Aziziyah Public Realm Improvement,44.44,45.56,1.12
2024-03-01,JED-PROJ-056,Obhur Al Aziziyah Public Realm Improvement,46.67,47.23,0.56
2024-04-01,JED-PROJ-056,Obhur Al Aziziyah Public Realm Improvement,48.89,49.07,0.18
2024-05-01,JED-PROJ-056,Obhur Al Aziziyah Public Realm Improvement,51.11,49.62,-1.49
2024-06-01,JED-PROJ-056,Obhur Al Aziziyah Public Realm Improvement,53.33,53.0,-0.33
2024-07-01,JED-PROJ-056,Obhur Al Aziziyah Public Realm Improvement,55.56,55.1,-0.46
2024-08-01,JED-PROJ-056,Obhur Al Aziziyah Public Realm Improvement,57.78,56.91,-0.87
2024-09-01,JED-PROJ-056,Obhur Al Aziziyah Public Realm Improvement,60.0,60.8,0.8
2024-10-01,JED-PROJ-056,Obhur Al Aziziyah Public Realm Improvement,62.22,62.21,-0.01
2024-11-01,JED-PROJ-056,Obhur Al Aziziyah Public Realm Improvement,64.44,62.94,-1.5
2024-12-01,JED-PROJ-056,Obhur Al Aziziyah Public Realm Improvement,66.67,65.66,-1.01
2025-01-01,JED-PROJ-056,Obhur Al Aziziyah Public Realm Improvement,68.89,69.55,0.66
2025-02-01,JED-PROJ-056,Obhur Al Aziziyah Public Realm Improvement,71.11,69.59,-1.52
2025-03-01,JED-PROJ-056,Obhur Al Aziziyah Public Realm Improvement,73.33,74.6,1.27
2025-04-01,JED-PROJ-056,Obhur Al Aziziyah Public Realm Improvement,75.56,75.54,-0.02
2025-05-01,JED-PROJ-056,Obhur Al Aziziyah Public Realm Improvement,77.78,77.71,-0.07
2025-06-01,JED-PROJ-056,Obhur Al Aziziyah Public Realm Improvement,80.0,80.33,0.33
2025-07-01,JED-PROJ-056,Obhur Al Aziziyah Public Realm Improvement,82.22,83.39,1.17
2025-08-01,JED-PROJ-056,Obhur Al Aziziyah Public Realm Improvement,84.44,83.9,-0.54
2025-09-01,JED-PROJ-056,Obhur Al Aziziyah Public Realm Improvement,86.67,87.31,0.64
2025-10-01,JED-PROJ-056,Obhur Al Aziziyah Public Realm Improvement,88.89,89.13,0.24
2025-11-01,JED-PROJ-056,Obhur Al Aziziyah Public Realm Improvement,91.11,90.27,-0.84
2025-12-01,JED-PROJ-056,Obhur Al Aziziyah Public Realm Improvement,93.33,94.7,1.37
2026-01-01,JED-PROJ-056,Obhur Al Aziziyah Public Realm Improvement,95.56,96.63,1.07
2026-02-01,JED-PROJ-056,Obhur Al Aziziyah Public Realm Improvement,97.78,98.35,0.57
2026-03-01,JED-PROJ-056,Obhur Al Aziziyah Public Realm Improvement,100.0,100.0,0.0
2024-05-09,JED-PROJ-057,Al Balad Al Thaghr Waterfront Enhancement,0.0,1.32,1.32
2024-06-01,JED-PROJ-057,Al Balad Al Thaghr Waterfront Enhancement,2.99,3.03,0.04
2024-07-01,JED-PROJ-057,Al Balad Al Thaghr Waterfront Enhancement,5.98,5.77,-0.21
2024-08-01,JED-PROJ-057,Al Balad Al Thaghr Waterfront Enhancement,8.97,7.55,-1.42
2024-09-01,JED-PROJ-057,Al Balad Al Thaghr Waterfront Enhancement,11.96,9.76,-2.2
2024-10-01,JED-PROJ-057,Al Balad Al Thaghr Waterfront Enhancement,14.95,11.82,-3.13
2024-11-01,JED-PROJ-057,Al Balad Al Thaghr Waterfront Enhancement,17.94,14.58,-3.36
2024-12-01,JED-PROJ-057,Al Balad Al Thaghr Waterfront Enhancement,20.92,14.72,-6.2
2025-01-01,JED-PROJ-057,Al Balad Al Thaghr Waterfront Enhancement,23.91,19.6,-4.31
2025-02-01,JED-PROJ-057,Al Balad Al Thaghr Waterfront Enhancement,26.9,21.85,-5.05
2025-03-01,JED-PROJ-057,Al Balad Al Thaghr Waterfront Enhancement,29.89,21.85,-8.04
2025-04-01,JED-PROJ-057,Al Balad Al Thaghr Waterfront Enhancement,32.88,26.24,-6.64
2025-05-01,JED-PROJ-057,Al Balad Al Thaghr Waterfront Enhancement,35.87,26.24,-9.63
2025-06-01,JED-PROJ-057,Al Balad Al Thaghr Waterfront Enhancement,38.86,29.03,-9.83
2025-07-01,JED-PROJ-057,Al Balad Al Thaghr Waterfront Enhancement,41.85,32.78,-9.07
2025-08-01,JED-PROJ-057,Al Balad Al Thaghr Waterfront Enhancement,44.84,32.96,-11.88
2025-09-01,JED-PROJ-057,Al Balad Al Thaghr Waterfront Enhancement,47.83,37.6,-10.23
2025-10-01,JED-PROJ-057,Al Balad Al Thaghr Waterfront Enhancement,50.82,39.93,-10.89
2025-11-01,JED-PROJ-057,Al Balad Al Thaghr Waterfront Enhancement,53.81,41.04,-12.77
2025-12-01,JED-PROJ-057,Al Balad Al Thaghr Waterfront Enhancement,56.8,41.52,-15.28
2026-01-01,JED-PROJ-057,Al Balad Al Thaghr Waterfront Enhancement,59.79,44.8,-14.99
2026-02-01,JED-PROJ-057,Al Balad Al Thaghr Waterfront Enhancement,62.78,48.27,-14.51
2026-03-01,JED-PROJ-057,Al Balad Al Thaghr Waterfront Enhancement,65.76,51.86,-13.9
2026-04-01,JED-PROJ-057,Al Balad Al Thaghr Waterfront Enhancement,68.75,52.88,-15.87
2026-05-01,JED-PROJ-057,Al Balad Al Thaghr Waterfront Enhancement,71.74,53.82,-17.92
2026-06-01,JED-PROJ-057,Al Balad Al Thaghr Waterfront Enhancement,74.73,57.45,-17.28
2026-07-01,JED-PROJ-057,Al Balad Al Thaghr Waterfront Enhancement,77.72,59.39,-18.33
2026-08-01,JED-PROJ-057,Al Balad Al Thaghr Waterfront Enhancement,80.71,62.53,-18.18
2026-09-01,JED-PROJ-057,Al Balad Al Thaghr Waterfront Enhancement,83.7,73.75,-9.95
2025-03-27,JED-PROJ-058,King Abdulaziz Road Al Manar Urban Regeneration,0.0,0.94,0.94
2025-04-01,JED-PROJ-058,King Abdulaziz Road Al Manar Urban Regeneration,2.73,0.94,-1.79
2025-05-01,JED-PROJ-058,King Abdulaziz Road Al Manar Urban Regeneration,5.46,1.96,-3.5
2025-06-01,JED-PROJ-058,King Abdulaziz Road Al Manar Urban Regeneration,8.19,1.96,-6.23
2025-07-01,JED-PROJ-058,King Abdulaziz Road Al Manar Urban Regeneration,10.92,1.96,-8.96
2025-08-01,JED-PROJ-058,King Abdulaziz Road Al Manar Urban Regeneration,13.66,2.28,-11.38
2025-09-01,JED-PROJ-058,King Abdulaziz Road Al Manar Urban Regeneration,16.39,2.28,-14.11
2025-10-01,JED-PROJ-058,King Abdulaziz Road Al Manar Urban Regeneration,19.12,2.59,-16.53
2025-11-01,JED-PROJ-058,King Abdulaziz Road Al Manar Urban Regeneration,21.85,2.59,-19.26
2025-12-01,JED-PROJ-058,King Abdulaziz Road Al Manar Urban Regeneration,24.58,2.59,-21.99
2026-01-01,JED-PROJ-058,King Abdulaziz Road Al Manar Urban Regeneration,27.31,2.59,-24.72
2026-02-01,JED-PROJ-058,King Abdulaziz Road Al Manar Urban Regeneration,30.04,2.59,-27.45
2026-03-01,JED-PROJ-058,King Abdulaziz Road Al Manar Urban Regeneration,32.77,2.59,-30.18
2026-04-01,JED-PROJ-058,King Abdulaziz Road Al Manar Urban Regeneration,35.5,2.59,-32.91
2026-05-01,JED-PROJ-058,King Abdulaziz Road Al Manar Urban Regeneration,38.24,2.59,-35.65
2026-06-01,JED-PROJ-058,King Abdulaziz Road Al Manar Urban Regeneration,40.97,2.62,-38.35
2026-07-01,JED-PROJ-058,King Abdulaziz Road Al Manar Urban Regeneration,43.7,2.62,-41.08
2026-08-01,JED-PROJ-058,King Abdulaziz Road Al Manar Urban Regeneration,46.43,3.81,-42.62
2026-09-01,JED-PROJ-058,King Abdulaziz Road Al Manar Urban Regeneration,49.16,25.89,-23.27
2024-12-04,JED-PROJ-059,Prince Majed Corridor Al Balad Public Building Rehabilitation,0.0,1.69,1.69
2025-01-01,JED-PROJ-059,Prince Majed Corridor Al Balad Public Building Rehabilitation,4.76,4.65,-0.11
2025-02-01,JED-PROJ-059,Prince Majed Corridor Al Balad Public Building Rehabilitation,9.52,6.16,-3.36
2025-03-01,JED-PROJ-059,Prince Majed Corridor Al Balad Public Building Rehabilitation,14.29,12.17,-2.12
2025-04-01,JED-PROJ-059,Prince Majed Corridor Al Balad Public Building Rehabilitation,19.05,13.28,-5.77
2025-05-01,JED-PROJ-059,Prince Majed Corridor Al Balad Public Building Rehabilitation,23.81,17.02,-6.79
2025-06-01,JED-PROJ-059,Prince Majed Corridor Al Balad Public Building Rehabilitation,28.57,21.85,-6.72
2025-07-01,JED-PROJ-059,Prince Majed Corridor Al Balad Public Building Rehabilitation,33.33,26.19,-7.14
2025-08-01,JED-PROJ-059,Prince Majed Corridor Al Balad Public Building Rehabilitation,38.1,30.95,-7.15
2025-09-01,JED-PROJ-059,Prince Majed Corridor Al Balad Public Building Rehabilitation,42.86,34.39,-8.47
2025-10-01,JED-PROJ-059,Prince Majed Corridor Al Balad Public Building Rehabilitation,47.62,37.28,-10.34
2025-11-01,JED-PROJ-059,Prince Majed Corridor Al Balad Public Building Rehabilitation,52.38,40.41,-11.97
2025-12-01,JED-PROJ-059,Prince Majed Corridor Al Balad Public Building Rehabilitation,57.14,46.76,-10.38
2026-01-01,JED-PROJ-059,Prince Majed Corridor Al Balad Public Building Rehabilitation,61.9,48.45,-13.45
2026-02-01,JED-PROJ-059,Prince Majed Corridor Al Balad Public Building Rehabilitation,66.67,52.29,-14.38
2026-03-01,JED-PROJ-059,Prince Majed Corridor Al Balad Public Building Rehabilitation,71.43,55.0,-16.43
2026-04-01,JED-PROJ-059,Prince Majed Corridor Al Balad Public Building Rehabilitation,76.19,61.02,-15.17
2026-05-01,JED-PROJ-059,Prince Majed Corridor Al Balad Public Building Rehabilitation,80.95,64.41,-16.54
2026-06-01,JED-PROJ-059,Prince Majed Corridor Al Balad Public Building Rehabilitation,85.71,66.45,-19.26
2026-07-01,JED-PROJ-059,Prince Majed Corridor Al Balad Public Building Rehabilitation,90.48,69.7,-20.78
2026-08-01,JED-PROJ-059,Prince Majed Corridor Al Balad Public Building Rehabilitation,95.24,75.6,-19.64
2026-09-01,JED-PROJ-059,Prince Majed Corridor Al Balad Public Building Rehabilitation,100.0,89.35,-10.65
2026-03-07,JED-PROJ-060,Haramain Gateway Al Khalidiyah Service Center Upgrade,0.0,0.0,0.0
2026-04-01,JED-PROJ-060,Haramain Gateway Al Khalidiyah Service Center Upgrade,9.96,2.95,-7.01
